status,path,classification,reason
A,doc/performance_experiments/raw/final_integration_20260906/build_reference.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_actions.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_actions_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_codes.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_codes_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_count.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_count_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_features.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_features_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_legacy.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_legacy_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_pipeline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_pipeline_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_random.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_random_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_root.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_root_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_serial.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_serial_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_shallow.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_shallow_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_shared.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_shared_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_v3.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_v3_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_visible.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_visible_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_warm.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_formal_warm_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_features.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_features_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_pipeline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_pipeline_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_holdout_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_features.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_features_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_pipeline.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_pipeline_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_primary.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_primary_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_root.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_root_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_serial.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/final_integration_20260906/code_smoke_serial_invocation.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
